LATITUDE,LONGITUDE,Total N2 Fixation (μmol N m-2 d-1),DATE,YRDY,MLD,CHL,SST,PAR,Salinity,DO,z_eu,N_avg,P_avg,Fe_avg,coord1,coord2,coord3,month,time_cos,time_sin,log_P,log_N,log_CHL,log_y
20.5,-161.0,186.204568030167,2003-08-14,2003225,32.27064867757363,0.05089052021503448,26.65250015258789,58.13899993896484,34.918,72.349,96.83747863769531,0.098,0.1101818181818182,0.189388040772539,0.3502073812594674,-0.3049506359849453,0.8856409541816386,8,-0.5000000000000004,-0.8660254037844384,-0.9578900653279576,-1.008773924307505,-1.293363109642246,2.269990331027494
22.75,-158.0,120.2239696385567,2007-08-02,2007209,46.16088416735501,0.06002719700336456,25.83000183105469,55.96099853515625,34.988,107.299,91.8982925415039,0.04027272727272729,0.06431818181818183,0.1918612541905202,0.3867109616368206,-0.3454625644423121,0.8550498515986461,8,-0.5000000000000004,-0.8660254037844384,-1.191666240961897,-1.394988958935155,-1.221651935744458,2.07999106370628
19.11666666666667,-162.2166666666667,180.7821608123238,2003-08-20,2003225,46.18817360182246,0.0741199404001236,26.89067077636719,54.03900146484375,34.701,67.719,85.95472717285156,0.09800000000000002,0.1085,0.1410662724398366,0.3274927596276391,-0.2885756344759132,0.8997069498332764,8,-0.5000000000000004,-0.8660254037844384,-0.9645702618154517,-1.008773924307505,-1.130064938569382,2.257155573025362
27.53,-117.54,233.1,2008-08-01,2008209,16.06992640901934,0.08556889742612839,21.65562438964844,50.84199905395508,33.628,15.316,82.12812805175781,0.05540909090909091,0.297,0.1251425349245181,0.4622129877045065,-0.7862876051422587,0.4100133607541652,8,-0.5000000000000004,-0.8660254037844384,-0.5272435506827877,-1.256418975203824,-1.067684063953599,2.367542273520577
22.75,-158.0,159.669,2006-08-15,2006225,46.16088416735501,0.0472288616001606,26.46062469482422,56.72599792480469,34.988,107.299,99.15742492675781,0.04068181818181819,0.06445454545454544,0.1912976865573693,0.3867109616368206,-0.3454625644423121,0.8550498515986461,8,-0.5000000000000004,-0.8660254037844384,-1.190746449975159,-1.390599645506294,-1.325792522488659,2.203220605331978
41.572,-66.955,39.0,2009-08-17,2009225,10.51747656045339,0.9842373132705688,18.28250122070312,44.29899978637695,32.29,225.052,37.85911178588867,1.460090909090909,0.2999545454545455,1.233017478451978,0.6635606903004,-0.6884205565847601,-0.2928555062818284,8,-0.5000000000000004,-0.8660254037844384,-0.5229445524600836,0.1643798969401946,-0.00690017451801779,1.591064607026499
21.0,-159.0,158.2270287569137,2003-08-16,2003225,39.24301086959579,0.05401846766471863,26.88375091552734,57.12400054931641,35.042,82.937,95.02330780029297,0.0970909090909091,0.08463636363636362,0.1791718496136972,0.3583679495453003,-0.3345653031794291,0.8715724127386971,8,-0.5000000000000004,-0.8660254037844384,-1.072443004176882,-1.012821432465687,-1.267457739552416,2.199280672823653
41.995,-66.797,145.3,2009-08-17,2009225,10.51747656045339,1.384829521179199,16.87843894958496,43.822998046875,32.29,225.052,31.93518447875977,1.384409090909091,0.2863181818181817,0.9127015248809798,0.6690657521909613,-0.6830890086349022,-0.2928146607110539,8,-0.5000000000000004,-0.8660254037844384,-0.5431510724723337,0.1412644424847675,0.1413963130624338,2.162265614298021
22.75,-158.0,187.8,2012-08-18,2012225,46.16088416735501,0.04495619237422943,25.20499992370605,52.67599868774414,34.988,107.299,100.7200164794922,0.04104545454545456,0.06463636363636363,0.1912976865573693,0.3867109616368206,-0.3454625644423121,0.8550498515986461,8,-0.5000000000000004,-0.8660254037844384,-1.189523084428459,-1.3867349305087,-1.347210479042367,2.273695587930092
7.093166666666667,-49.134,2.862056127690529,2001-08-05,2001217,10.87461528471429,0.55129075050354,29.34375190734863,38.94999694824219,29.795,105.971,45.49649429321289,0.02763636363636365,0.254,0.4476046008981867,0.1234831262211998,-0.750454100068237,-0.6492846534682704,8,-0.5000000000000004,-0.8660254037844384,-0.595166283380062,-1.558519101549471,-0.2586192940053513,0.4566781464423667
13.91116666666667,-54.07816666666667,1.821985169153594,2001-08-12,2001217,24.15674191081725,0.4150944948196411,27.90000152587891,53.7599983215332,34.912,123.739,49.77934646606445,0.02350000000000001,0.007,0.4491165264251908,0.2404172257992037,-0.7860658821637688,-0.5694734290878816,8,-0.5000000000000004,-0.8660254037844384,-2.154901959985743,-1.628932137728264,-0.3818530264029937,0.2605448375211888
19.5,-159.0,187.3077311477666,2003-08-13,2003225,42.40705715875418,0.07501044869422913,27.19062423706055,52.99300003051758,34.835,50.498,85.6298828125,0.09800000000000002,0.1085,0.1912634835336232,0.3338068592337709,-0.3378124983190284,0.8800316452877941,8,-0.5000000000000004,-0.8660254037844384,-0.9645702618154517,-1.008773924307505,-1.124878236685879,2.272555703298998
41.687,-66.442,80.6,2009-08-17,2009225,10.51747656045339,2.262236595153809,17.85250091552734,44.76699829101562,32.29,225.052,26.52494812011719,1.031681818181818,0.2725000000000001,0.8889565285810405,0.6650609307028448,-0.6845486743976712,-0.2984745731767732,8,-0.5000000000000004,-0.8660254037844384,-0.5646334933873386,0.01354577683140467,0.3545380234879419,1.906335041805091
38.719,-73.181,72.3,2012-08-08,2012217,10.20262506069135,0.821495771408081,26.23999977111816,47.62799835205078,31.925,230.415,40.09193801879883,1.577909090909091,0.6399090909090908,0.9559355473408869,0.6255014224765915,-0.7468478925525585,-0.2257569398037693,8,-0.5000000000000004,-0.8660254037844384,-0.193881719954977,0.1980819783069591,-0.08539466772357938,1.859138297294531
11.637,-54.56483333333333,46.19912081972708,2001-08-09,2001217,10.88404435752063,0.827943742275238,27.33750152587891,47.29000091552734,32.716,108.029,39.99267959594727,0.01131818181818182,0.01,0.5183256353152982,0.2017104612700492,-0.798024612820872,-0.5678640745339693,8,-0.5000000000000004,-0.8660254037844384,-2.0,-1.94622333372647,-0.08199917197053734,1.664633710907333
22.75,-158.0,193.425,2012-08-02,2012209,46.16088416735501,0.04578996822237968,25.04500007629395,55.5359992980957,34.988,107.299,100.1349029541016,0.04104545454545456,0.06463636363636363,0.1912976865573693,0.3867109616368206,-0.3454625644423121,0.8550498515986461,8,-0.5000000000000004,-0.8660254037844384,-1.189523084428459,-1.3867349305087,-1.339229657866711,2.286512605529638
22.75,-158.0,192.54458828454,2003-08-04,2003209,46.16088416735501,0.0521155409514904,26.32500076293945,54.12599945068359,34.988,107.299,96.10991668701172,0.04068181818181819,0.06445454545454544,0.1912976865573693,0.3867109616368206,-0.3454625644423121,0.8550498515986461,8,-0.5000000000000004,-0.8660254037844384,-1.190746449975159,-1.390599645506294,-1.283032749962635,2.28453131672042
39.093,-72.846,398.0,2012-08-08,2012217,20.24385483312468,0.6003984212875366,26.19999885559082,42.09199905395508,32.283,168.211,44.28211975097656,2.111818181818182,0.4457272727272727,0.9559355473408869,0.6305809907700476,-0.7415979610747567,-0.2289106336744293,8,-0.5000000000000004,-0.8660254037844384,-0.3509307919120468,0.3246565246420104,-0.2215604583791549,2.599883072073688
22.75,-158.0,222.194213504521,2008-08-17,2008225,46.16088416735501,0.05065599456429482,25.67561340332031,52.43199920654297,34.988,107.299,96.9793930053711,0.04068181818181819,0.06445454545454544,0.1912976865573693,0.3867109616368206,-0.3454625644423121,0.8550498515986461,8,-0.5000000000000004,-0.8660254037844384,-1.190746449975159,-1.390599645506294,-1.295369153420251,2.346732744632847
22.75,-158.0,195.0,2011-08-30,2011241,46.16088416735501,0.05783427134156227,25.68000030517578,47.93199920654297,34.988,107.299,92.98905944824219,0.04027272727272729,0.06431818181818183,0.1918612541905202,0.3867109616368206,-0.3454625644423121,0.8550498515986461,8,-0.5000000000000004,-0.8660254037844384,-1.191666240961897,-1.394988958935155,-1.237814731757135,2.290034611362518
-21.08,11.16,2.952,2011-08-30,2011241,47.16071375280666,1.85374128818512,15.51999950408936,37.02000045776367,35.285,42.305,28.60003280639648,7.602909090909089,0.7339545454545454,0.4078244387470796,-0.3596711239753886,0.1805969713078629,-0.9154350968434122,8,-0.5000000000000004,-0.8660254037844384,-0.1343308355465114,0.8809797975954502,0.2680491230373716,0.470116353151004
20.23183333333333,-158.9203333333333,265.2013993833539,2003-08-18,2003225,35.4153498340288,0.09144973009824753,27.1356258392334,55.58300018310547,35.049,85.362,80.4155044555664,0.08677272727272728,0.08063636363636362,0.2208972795024562,0.3458195690956904,-0.3374746930995666,0.8755110833951928,8,-0.5000000000000004,-0.8660254037844384,-1.093469065326499,-1.061616752428539,-1.03881757194825,2.423575811372499
-17.25,11.0,14.736,2011-08-15,2011225,40.05495135924453,0.8561967611312866,17.61999893188477,29.9119987487793,35.573,52.623,39.56947326660156,18.9804090909091,1.450454545454545,0.9083984197021716,-0.2965415749755709,0.1822263961664394,-0.9374735382138526,8,-0.5000000000000004,-0.8660254037844384,0.161504123371304,1.278305568681883,-0.06742641937191539,1.168379612852774
11.6355,-53.99533333333333,59.57122310124095,2001-08-13,2001225,13.44017377345125,0.5507672429084778,28.14375114440918,57.36199951171875,33.304,101.355,45.51020050048828,0.01131818181818182,0.01,0.3793009634043532,0.2016848193856862,-0.7923451865157229,-0.5757710821452632,8,-0.5000000000000004,-0.8660254037844384,-2.0,-1.94622333372647,-0.2590318974767297,1.775036517014517
24.2185,-164.011,155.7794084376459,2003-08-01,2003209,36.71665111807243,0.04197172820568085,26.63754463195801,58.16799926757812,35.1,138.059,102.2420883178711,0.098,0.1115454545454546,0.1882383674407284,0.4102175232033449,-0.2512095699432798,0.8767070979670608,8,-0.5000000000000004,-0.8660254037844384,-0.9525481224312206,-1.008773924307505,-1.377043148140465,2.192510050301075
17.50004,-20.8003,2.949,2017-08-02,2017209,12.17647433316494,0.4328005015850067,25.36499977111816,57.04000091552734,36.123,72.292,49.12444305419922,3.819499999999998,0.6776363636363637,0.5597041274627973,0.3007064653242367,-0.3386761230156948,-0.8915571240314676,8,-0.5000000000000004,-0.8660254037844384,-0.1690032967404042,0.5820065143636983,-0.3637122445847716,0.469674772551798
32.51,-120.5,7.44,2008-08-05,2008217,22.53304258379002,0.3522025048732758,17.21749877929688,46.77799987792969,33.436,16.6,52.44114303588867,4.120090909090909,0.6172727272727271,0.1700361785538793,0.5374467997386614,-0.7266098517684568,0.4280059120662849,8,-0.5000000000000004,-0.8660254037844384,-0.2095229108777235,0.6149067987712314,-0.4532075596442299,0.8715729355458788
20.5,-161.5,219.1576694807666,2003-08-21,2003233,32.27064867757363,0.06070133298635483,27.48875045776367,52.14699935913086,34.918,72.349,91.57347869873047,0.098,0.1086818181818182,0.14904430950693,0.3502073812594674,-0.2972104471736682,0.8882683942380333,8,-0.5000000000000004,-0.8660254037844384,-0.9638431047064314,-1.008773924307505,-1.216801771819932,2.340756673506492
41.964,-66.792,113.1,2012-08-08,2012217,10.51747656045339,1.334261298179626,18.18499946594238,54.20600128173828,32.29,225.052,32.38767242431641,1.384409090909091,0.2863181818181817,0.9127015248809798,0.6686635426436432,-0.6833960596736042,-0.2930168806772815,8,-0.5000000000000004,-0.8660254037844384,-0.5431510724723337,0.1412644424847675,0.1252408889845571,2.053462604925455
23.18,-159.277,73.45447759978704,2007-08-17,2007225,46.07178256471963,0.03966756165027618,26.51499938964844,57.33499908447266,35.102,111.025,102.9634857177734,0.04104545454545456,0.06463636363636363,0.1586387338683357,0.3936210468383245,-0.3252849787091344,0.8597977402343526,8,-0.5000000000000004,-0.8660254037844384,-1.189523084428459,-1.3867349305087,-1.401564494619783,1.866018274430014
22.75,-158.0,147.605,2010-08-15,2010225,46.16088416735501,0.04888518154621124,25.67000007629395,58.29999923706055,34.988,107.299,98.07968139648438,0.04068181818181819,0.06445454545454544,0.1912976865573693,0.3867109616368206,-0.3454625644423121,0.8550498515986461,8,-0.5000000000000004,-0.8660254037844384,-1.190746449975159,-1.390599645506294,-1.310822767625102,2.169101069110537
21.0,-159.0,184.6328992942061,2003-08-15,2003225,39.24301086959579,0.05401846766471863,26.88375091552734,57.12400054931641,35.042,82.937,95.02330780029297,0.0970909090909091,0.08463636363636362,0.1791718496136972,0.3583679495453003,-0.3345653031794291,0.8715724127386971,8,-0.5000000000000004,-0.8660254037844384,-1.072443004176882,-1.012821432465687,-1.267457739552416,2.266309089479091
23.841,-159.239,13.69184975782416,2007-08-12,2007217,46.07178256471963,0.04833994060754776,25.59484481811523,58.50500106811523,35.102,111.025,98.4290771484375,0.04068181818181819,0.06445454545454544,0.1467769492172895,0.4041999243842395,-0.324223826159952,0.8552785111751472,8,-0.5000000000000004,-0.8660254037844384,-1.190746449975159,-1.390599645506294,-1.31569388752022,1.136462124930789
22.75,-158.0,87.43692345328988,2006-08-08,2006217,46.16088416735501,0.06649884581565857,26.18375015258789,58.56800079345703,34.988,107.299,88.9630126953125,0.03990909090909092,0.06395454545454547,0.1918612541905202,0.3867109616368206,-0.3454625644423121,0.8550498515986461,8,-0.5000000000000004,-0.8660254037844384,-1.19412858338746,-1.398928164916104,-1.177185892444874,1.941694868168937
19.11666666666667,-162.2166666666667,255.1465759500026,2003-08-19,2003225,46.18817360182246,0.0741199404001236,26.89067077636719,54.03900146484375,34.701,67.719,85.95472717285156,0.09800000000000002,0.1085,0.1410662724398366,0.3274927596276391,-0.2885756344759132,0.8997069498332764,8,-0.5000000000000004,-0.8660254037844384,-0.9645702618154517,-1.008773924307505,-1.130064938569382,2.406789744504434
3.351,-43.31366666666667,5.607948354324163,2001-08-02,2001209,41.86309574296949,0.1786054670810699,27.86250114440918,52.29199981689453,35.911,128.613,65.03834533691406,0.8098181818181818,0.2258181818181818,0.3216150460027016,0.05845264597772075,-0.6848190067316064,-0.7263650708819493,8,-0.5000000000000004,-0.8660254037844384,-0.6462410936536824,-0.09161247679622449,-0.7481052515684041,0.7488040053980975
23.4065,-160.652833333333,280.6122963237366,2003-08-02,2003209,48.63736514152378,0.04587135091423988,26.46062469482422,58.20000076293945,35.097,98.047,100.0785369873047,0.04104545454545456,0.06463636363636363,0.1466876668253893,0.3972520040385269,-0.3040291309038593,0.865885173016156,8,-0.5000000000000004,-0.8660254037844384,-1.189523084428459,-1.3867349305087,-1.338458469679207,2.44810669772777
40.867,-67.659,122.0,2012-08-08,2012217,12.97406591081075,1.050191044807434,21.25,46.6879997253418,33.103,177.987,35.45720291137695,0.703181818181818,0.1135454545454545,1.169834383773579,0.6543053647972736,-0.6994662385445641,-0.2874569023937772,8,-0.5000000000000004,-0.8660254037844384,-0.9448302467840897,-0.1529323671228388,0.02126831064947878,2.086359830674748
22.75,-158.0,628.4009965580614,2010-08-09,2010217,46.16088416735501,0.04014838859438896,25.31499862670898,55.47100067138672,34.988,107.299,102.8091049194336,0.04104545454545456,0.06463636363636363,0.1912976865573693,0.3867109616368206,-0.3454625644423121,0.8550498515986461,8,-0.5000000000000004,-0.8660254037844384,-1.189523084428459,-1.3867349305087,-1.396331880985773,2.79823686510015
35.04,-73.92,1510.0,2016-08-15,2016225,30.23376729663003,0.03747968748211861,29.28999900817871,55.62799835205078,36.106,180.544,103.6934814453125,1.243818181818182,0.4188181818181818,0.1822046607505243,0.5741481725373897,-0.7867184979519087,-0.2267771614432734,8,-0.5000000000000004,-0.8660254037844384,-0.3779744729055454,0.09475690093030582,-1.426204039058465,3.178976947293169
12.508,-56.01466666666666,53.20964957625336,2001-08-15,2001225,11.27855820124754,0.7230432629585266,28.08750152587891,42.59799957275391,33.434,113.936,41.74790191650391,0.01921052631578948,0.205,0.3554789480865457,0.2165759284662456,-0.809500729074462,-0.545713694932515,8,-0.5000000000000004,-0.8660254037844384,-0.6882461389442457,-1.716460736496354,-0.1408357161189737,1.725990398793156
37.66,-74.48,169.0,2016-08-15,2016225,10.44171847128363,0.4238498508930206,27.67000007629395,55.09799957275391,31.725,211.648,49.45100784301758,2.43375,0.3533333333333333,0.7504205972387871,0.6109745129744946,-0.7627844105056567,-0.2118256065378239,8,-0.5000000000000004,-0.8660254037844384,-0.4518153894548922,0.386275964528088,-0.3727879652879621,2.227886704613673
36.23268,-33.89885,423.15,2011-08-01,2011209,16.57597298153358,0.06841685622930527,25.93000030517578,55.89999771118164,36.375,203.888,88.16459655761719,0.0805,0.015,0.2304624665690019,0.5910658403832022,-0.4498767707781832,-0.6695162906504165,8,-0.5000000000000004,-0.8660254037844384,-1.823908740944319,-1.094204119632131,-1.164836885626447,2.626494345211047
33.34,-75.62,1010.0,2016-08-15,2016225,38.60383946258689,0.03941355273127556,29.43999862670898,56.45199966430664,36.093,183.635,103.0458831787109,0.02886363636363637,0.1247272727272727,0.2892702788862204,0.5496061877719384,-0.8092499635843582,-0.2074789984589085,8,-0.5000000000000004,-0.8660254037844384,-0.9040385737874923,-1.53964895553023,-1.404354416135494,3.004321373782643
22.75,-158.0,192.846,2012-08-15,2012225,46.16088416735501,0.04495619237422943,25.20499992370605,52.67599868774414,34.988,107.299,100.7200164794922,0.04104545454545456,0.06463636363636363,0.1912976865573693,0.3867109616368206,-0.3454625644423121,0.8550498515986461,8,-0.5000000000000004,-0.8660254037844384,-1.189523084428459,-1.3867349305087,-1.347210479042367,2.285210635185759
-12.5,10.87,27.36,2011-08-04,2011209,24.17252650767955,0.277554452419281,20.68999862670898,33.54800033569336,36.066,33.802,56.55475616455078,15.90836842105263,1.200136363636364,1.111729527078202,-0.2164396139381029,0.1841111357568649,-0.9587789021503562,8,-0.5000000000000004,-0.8660254037844384,0.07923059488943741,1.201625640233066,-0.5566518014950993,1.437116093048079
22.75,-158.0,239.595,2007-08-15,2007225,46.16088416735501,0.05051635205745697,25.95937347412109,58.01899719238281,34.988,107.299,97.0643081665039,0.04068181818181819,0.06445454545454544,0.1912976865573693,0.3867109616368206,-0.3454625644423121,0.8550498515986461,8,-0.5000000000000004,-0.8660254037844384,-1.190746449975159,-1.390599645506294,-1.296568018736626,2.379477750716159
-20.65,11.9,2.952,2011-08-29,2011241,44.222066082548,0.535764217376709,16.46500015258789,37.71999740600586,35.387,42.305,45.91045379638672,18.2054090909091,0.9322727272727271,0.419219777949039,-0.3526583803743283,0.1929560076778042,-0.9156418764193776,8,-0.5000000000000004,-0.8660254037844384,-0.03045702045384001,1.260200442343198,-0.271026295421317,0.470116353151004
36.35,-73.75,1130.0,2016-08-15,2016225,20.05611260662945,0.0692605972290039,30.23499870300293,56.04800033569336,34.654,162.695,87.82264709472656,0.7890454545454543,0.2484545454545455,0.1515259707273541,0.5927162583910678,-0.7732350459089979,-0.225377462974901,8,-0.5000000000000004,-0.8660254037844384,-0.6047530534655643,-0.1028979776655389,-1.159513767881237,3.05307844348342
42.574,-65.736,51.172595,2009-08-26,2009233,10.91337306771301,0.775254487991333,18.65062522888184,42.1510009765625,32.131,164.686,40.83517074584961,3.160227272727273,0.6078181818181817,1.259212998958746,0.6765418697401114,-0.6713514452562561,-0.3026191260328571,8,-0.5000000000000004,-0.8660254037844384,-0.2162263129016754,0.4997183167139909,-0.1105557109284574,1.709037440923743
33.34,-76.1,1070.0,2016-08-15,2016225,33.01196316927091,0.04303984716534615,30.125,56.87400054931641,36.066,194.919,102.1207504272461,0.08666666666666667,0.1335555555555556,0.2892702788862204,0.5496061877719384,-0.8109597172710202,-0.2006922403245918,8,-0.5000000000000004,-0.8660254037844384,-0.874338041772604,-1.062147906748844,-1.366129279520214,3.02938377768521
41.516,-66.196,165.1,2012-08-08,2012217,10.51747656045339,1.923823475837708,18.32999992370605,53.6619987487793,32.29,225.052,28.2014274597168,1.031681818181818,0.2725000000000001,0.8889565285810405,0.6628291702692519,-0.6850738514972436,-0.3022107030449244,8,-0.5000000000000004,-0.8660254037844384,-0.5646334933873386,0.01354577683140467,0.2841652199956085,2.217747073262794
35.0,155.0,71.0,2008-08-30,2008241,17.84729688404137,0.08628441393375397,27.58312606811523,50.22000122070312,34.473,178.307,81.91159057617188,5.49465,0.44135,0.1445987332379459,0.573576436351046,0.3461886130587542,0.7424038765061041,8,-0.5000000000000004,-0.8660254037844384,-0.3552168690766427,0.7399400338096033,-1.064067646392387,1.851258348719075
38.464,-73.3,531.907555,2009-08-19,2009225,10.20262506069135,0.2204125821590424,26.23125076293945,51.38999938964844,31.925,230.415,60.84285736083984,1.654166666666667,0.5759166666666666,0.1552908009673241,0.6220227865832726,-0.7499741895716636,-0.2250030398628134,8,-0.5000000000000004,-0.8660254037844384,-0.239640353078656,0.2185792650515091,-0.6567636175957782,2.725836158907738
22.75,-158.0,134.033,2005-08-15,2005225,46.16088416735501,0.05531391501426697,26.43437576293945,53.25,34.988,107.299,94.31201934814453,0.04027272727272729,0.06431818181818183,0.1918612541905202,0.3867109616368206,-0.3454625644423121,0.8550498515986461,8,-0.5000000000000004,-0.8660254037844384,-1.191666240961897,-1.394988958935155,-1.257165601901104,2.127211738316046
37.67,-73.99,292.0,2016-08-15,2016225,13.50632893274025,0.3736318349838257,27.58499908447266,56.03799819946289,34.252,150.624,51.46824645996094,5.511,0.2800000000000001,0.7504205972387871,0.6111126727048714,-0.7608424708944244,-0.2183117856249998,8,-0.5000000000000004,-0.8660254037844384,-0.5528419686577807,0.7412304110254707,-0.4275561271721791,2.465382851448418
22.75,-158.0,113.79054106,2015-08-13,2015225,46.16088416735501,0.05115065351128578,27.60499954223633,55.61000061035156,34.988,107.299,96.68106842041016,0.04068181818181819,0.06445454545454544,0.1912976865573693,0.3867109616368206,-0.3454625644423121,0.8550498515986461,8,-0.5000000000000004,-0.8660254037844384,-1.190746449975159,-1.390599645506294,-1.291148813280614,2.056106162444105
11.826,-56.05516666666666,138.85135496506,2001-08-11,2001217,17.50635386643075,1.956212997436523,28.42500114440918,48.51599884033203,34.064,108.029,28.02390289306641,0.01131818181818182,0.205,0.3836766172256769,0.2049402267022232,-0.8119674367522981,-0.5465422080069793,8,-0.5000000000000004,-0.8660254037844384,-0.6882461389442457,-1.94622333372647,0.291416140111677,2.142550122119964
35.66,-73.37,3030.0,2016-08-15,2016225,30.23376729663003,0.04905787855386734,29.78499984741211,56.63800048828125,36.106,180.544,97.97008514404297,1.25,0.4219090909090909,0.1731017627446512,0.5829741279429033,-0.7785065521695773,-0.2325268035694997,8,-0.5000000000000004,-0.8660254037844384,-0.3747811167391951,0.09691001300805642,-1.309291236241123,3.481442628502305
